tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,genres,averageRating,numVotes,sortedTitle,imdb_url
tt1834319,movie,The Christmas Tango,To tango ton Hristougennon,0,2011,\N,Drama Romance,7.0,3195,The Christmas Tango (2011),https://www.imdb.com/title/tt1834319/
tt0499448,movie,The Chronicles of Narnia: Prince Caspian,The Chronicles of Narnia: Prince Caspian,0,2008,\N,Action Adventure Family,6.5,197330,The Chronicles of Narnia: Prince Caspian (2008),https://www.imdb.com/title/tt0499448/
tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,2005,\N,Adventure Family Fantasy,6.9,371738,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)",https://www.imdb.com/title/tt0363771/
tt0296572,movie,The Chronicles of Riddick,The Chronicles of Riddick,0,2004,\N,Action Adventure Sci-Fi,6.7,216352,The Chronicles of Riddick (2004),https://www.imdb.com/title/tt0296572/
tt0407658,video,The Chronicles of Riddick: Dark Fury,The Chronicles of Riddick: Dark Fury,0,2004,\N,Action Animation Sci-Fi,6.6,10949,The Chronicles of Riddick: Dark Fury (2004– ),https://www.imdb.com/title/tt0407658/
tt0406650,movie,The Chumscrubber,The Chumscrubber,0,2005,\N,Comedy Drama,6.9,18126,The Chumscrubber (2005),https://www.imdb.com/title/tt0406650/
tt0124315,movie,The Cider House Rules,The Cider House Rules,0,1999,\N,Drama Romance,7.4,94176,The Cider House Rules (1999),https://www.imdb.com/title/tt0124315/
tt0059037,movie,The Cincinnati Kid,The Cincinnati Kid,0,1965,\N,Drama,7.3,15439,The Cincinnati Kid (1965),https://www.imdb.com/title/tt0059037/
tt9581768,tvSeries,The Circle,The Circle,0,2020,\N,Game-Show Reality-TV,7.4,4748,The Circle (2020– ),https://www.imdb.com/title/tt9581768/
tt0255094,movie,The Circle,Dayereh,0,2000,\N,Drama,7.4,5823,The Circle (2000),https://www.imdb.com/title/tt0255094/
tt1942989,movie,The Citizen,The Citizen,0,2012,\N,Drama,6.9,3170,The Citizen (2012),https://www.imdb.com/title/tt1942989/
tt0112682,movie,The City of Lost Children,La cité des enfants perdus,0,1995,\N,Fantasy Sci-Fi,7.5,65492,The City of Lost Children (1995),https://www.imdb.com/title/tt0112682/
tt0821470,movie,The City of Violence,Jjakpae,0,2006,\N,Action,6.6,4304,The City of Violence (2006),https://www.imdb.com/title/tt0821470/
tt0053719,movie,The City of the Dead,The City of the Dead,0,1960,\N,Horror Mystery Thriller,6.8,6332,The City of the Dead (1960),https://www.imdb.com/title/tt0053719/
tt0098769,tvMiniSeries,The Civil War,The Civil War,0,1990,1990,Documentary History War,9.0,14097,The Civil War (1990),https://www.imdb.com/title/tt0098769/
tt0218378,movie,The Claim,The Claim,0,2000,\N,Drama Romance Western,6.4,6034,The Claim (2000),https://www.imdb.com/title/tt0218378/
tt4411504,movie,The Clan,El Clan,0,2015,\N,Biography Crime Drama,7.0,12484,The Clan (2015),https://www.imdb.com/title/tt4411504/
tt0484082,tvSeries,The Class,The Class,0,2006,2007,Comedy Romance,7.7,4535,The Class (2006–2007),https://www.imdb.com/title/tt0484082/
tt0988108,movie,The Class,Klass,0,2007,\N,Drama,7.9,14458,The Class (2007),https://www.imdb.com/title/tt0988108/
tt1068646,movie,The Class,Entre les murs,0,2008,\N,Drama,7.5,34228,The Class (2008),https://www.imdb.com/title/tt1068646/
tt3311384,movie,The Class of '92,The Class of '92,0,2013,\N,Documentary Sport,8.0,8008,The Class of '92 (2013),https://www.imdb.com/title/tt3311384/
tt0348568,movie,The Classic,Keulraesik,0,2003,\N,Drama Romance,7.8,8513,The Classic (2003),https://www.imdb.com/title/tt0348568/
tt0319836,movie,The Clay Bird,Matir Moina,0,2002,\N,Drama History,8.6,3850,The Clay Bird (2002),https://www.imdb.com/title/tt0319836/
tt0109446,movie,The Client,The Client,0,1994,\N,Crime Drama Mystery,6.7,61744,The Client (1994),https://www.imdb.com/title/tt0109446/
tt2022170,tvSeries,The Client List,The Client List,0,2011,2013,Crime Drama,6.6,11130,The Client List (2011–2013),https://www.imdb.com/title/tt2022170/
tt8637440,movie,The Climb,The Climb,0,2019,\N,Comedy Drama,6.8,3086,The Climb (2019),https://www.imdb.com/title/tt8637440/
tt5157682,movie,The Climb,L'ascension,0,2017,\N,Comedy Drama Romance,6.9,6398,The Climb (2017),https://www.imdb.com/title/tt5157682/
tt0289800,tvSeries,The Clone,O Clone,0,2001,2002,Drama Romance Sci-Fi,8.1,2634,The Clone (2001–2002),https://www.imdb.com/title/tt0289800/
tt0458253,tvSeries,The Closer,The Closer,0,2005,2012,Crime Drama Mystery,7.6,23088,The Closer (2005–2012),https://www.imdb.com/title/tt0458253/
tt0243493,movie,The Closet,Le placard,0,2001,\N,Comedy,7.0,16795,The Closet (2001),https://www.imdb.com/title/tt0243493/
tt0480083,movie,The Cloud,Die Wolke,0,2006,\N,Drama Sci-Fi Thriller,6.4,2871,The Cloud (2006),https://www.imdb.com/title/tt0480083/
tt6269368,movie,The Clovehitch Killer,The Clovehitch Killer,0,2018,\N,Crime Drama Mystery,6.6,18959,The Clovehitch Killer (2018),https://www.imdb.com/title/tt6269368/
tt1921043,movie,The Clown,O Palhaço,0,2011,\N,Comedy Drama,7.2,4815,The Clown (2011),https://www.imdb.com/title/tt1921043/
tt4375438,movie,The Club,El Club,0,2015,\N,Comedy Drama Mystery,7.2,10149,The Club (2015),https://www.imdb.com/title/tt4375438/
tt0341384,movie,The Coast Guard,Hae anseon,0,2002,\N,Action Drama War,6.5,3255,The Coast Guard (2002),https://www.imdb.com/title/tt0341384/
tt3914672,tvSeries,The Code,The Code,0,2014,2016,Drama Thriller,7.4,3960,The Code (2014–2016),https://www.imdb.com/title/tt3914672/
tt0458254,tvSeries,The Colbert Report,The Colbert Report,0,2005,2014,Comedy News Talk-Show,8.4,37822,The Colbert Report (2005–2014),https://www.imdb.com/title/tt0458254/
tt0844479,movie,The Collector,The Collector,0,2009,\N,Horror Thriller,6.4,59706,The Collector (2009),https://www.imdb.com/title/tt0844479/
tt0061495,movie,The Collector,La collectionneuse,0,1967,\N,Comedy Drama Romance,7.4,7269,The Collector (1967),https://www.imdb.com/title/tt0061495/
tt0059043,movie,The Collector,The Collector,0,1965,\N,Drama Thriller,7.6,9805,The Collector (1965),https://www.imdb.com/title/tt0059043/
tt8739752,movie,The Collini Case,The Collini Case,0,2019,\N,Crime Drama Thriller,7.2,6709,The Collini Case (2019),https://www.imdb.com/title/tt8739752/
tt0088939,movie,The Color Purple,The Color Purple,0,1985,\N,Drama,7.8,79975,The Color Purple (1985),https://www.imdb.com/title/tt0088939/
tt0213565,tvMovie,The Color of Friendship,The Color of Friendship,0,2000,\N,Biography Drama Family,7.2,3551,The Color of Friendship (2000– ),https://www.imdb.com/title/tt0213565/
tt1079959,tvMiniSeries,The Color of Magic,The Colour of Magic,0,2008,2008,Adventure Comedy Fantasy,7.1,9362,The Color of Magic (2008),https://www.imdb.com/title/tt1079959/
tt0090863,movie,The Color of Money,The Color of Money,0,1986,\N,Drama Sport,7.0,76517,The Color of Money (1986),https://www.imdb.com/title/tt0090863/
tt0191043,movie,The Color of Paradise,Rang-e khoda,0,1999,\N,Drama Family,8.2,16113,The Color of Paradise (1999),https://www.imdb.com/title/tt0191043/
tt0063555,movie,The Color of Pomegranates,Sayat Nova,0,1969,\N,Biography Drama History,7.7,9546,The Color of Pomegranates (1969),https://www.imdb.com/title/tt0063555/
tt0085354,movie,The ComDads,Les compères,0,1983,\N,Comedy Crime,7.0,5481,The ComDads (1983),https://www.imdb.com/title/tt0085354/
tt0054757,movie,The Comancheros,The Comancheros,0,1961,\N,Action Adventure Romance,6.9,8386,The Comancheros (1961),https://www.imdb.com/title/tt0054757/
tt0434672,tvSeries,The Comeback,The Comeback,0,2005,2014,Comedy,8.0,6345,The Comeback (2005–2014),https://www.imdb.com/title/tt0434672/
tt0451021,movie,The Comedians of Comedy,The Comedians of Comedy,0,2005,\N,Comedy Documentary,7.3,2517,The Comedians of Comedy (2005),https://www.imdb.com/title/tt0451021/
tt2112293,movie,The Comedy,The Comedy,0,2012,\N,Comedy Drama,6.4,4814,The Comedy (2012),https://www.imdb.com/title/tt2112293/
tt0056943,movie,The Comedy of Terrors,The Comedy of Terrors,0,1963,\N,Comedy Horror,6.7,5247,The Comedy of Terrors (1963),https://www.imdb.com/title/tt0056943/
tt9174536,tvMiniSeries,The Comey Rule,The Comey Rule,0,2020,2020,Drama,7.4,6720,The Comey Rule (2020),https://www.imdb.com/title/tt9174536/
tt4951982,movie,The Command,Kursk,0,2018,\N,Action Adventure Drama,6.6,16189,The Command (2018),https://www.imdb.com/title/tt4951982/
tt0101605,movie,The Commitments,The Commitments,0,1991,\N,Comedy Drama Music,7.6,33288,The Commitments (1991),https://www.imdb.com/title/tt0101605/
tt3082854,movie,The Commune,Kollektivet,0,2016,\N,Drama,6.4,6939,The Commune (2016),https://www.imdb.com/title/tt3082854/
tt0488352,tvMiniSeries,The Company,The Company,0,2007,2007,Drama History Romance,7.8,4503,The Company (2007),https://www.imdb.com/title/tt0488352/
tt1172991,movie,The Company Men,The Company Men,0,2010,\N,Drama,6.7,44004,The Company Men (2010),https://www.imdb.com/title/tt1172991/
tt1381404,movie,The Company You Keep,The Company You Keep,0,2012,\N,Drama Thriller,6.4,32001,The Company You Keep (2012),https://www.imdb.com/title/tt1381404/
tt0087075,movie,The Company of Wolves,The Company of Wolves,0,1984,\N,Drama Fantasy Horror,6.7,15279,The Company of Wolves (1984),https://www.imdb.com/title/tt0087075/
tt1320082,movie,The Concert,Le concert,0,2009,\N,Comedy Drama Music,7.5,17554,The Concert (2009),https://www.imdb.com/title/tt1320082/
tt1809362,tvMiniSeries,The Confession,The Confession,0,2011,2011,Action Crime Drama,7.7,5411,The Confession (2011),https://www.imdb.com/title/tt1809362/
tt0065439,movie,The Confession,L'aveu,0,1970,\N,Drama History Thriller,7.9,3843,The Confession (1970),https://www.imdb.com/title/tt0065439/
tt11307176,tvMiniSeries,The Confession Killer,The Confession Killer,0,2019,2019,Crime Documentary,7.4,7133,The Confession Killer (2019),https://www.imdb.com/title/tt11307176/
tt7349602,tvSeries,The Confession Tapes,The Confession Tapes,0,2017,\N,Crime Documentary,7.5,4907,The Confession Tapes (2017– ),https://www.imdb.com/title/tt7349602/
tt0317743,movie,The Confession: Tales About Darkness II,Itiraf,0,2001,\N,Drama Mystery,7.1,2978,The Confession: Tales About Darkness II (2001),https://www.imdb.com/title/tt0317743/
tt4210080,movie,The Confirmation,The Confirmation,0,2016,\N,Adventure Comedy Drama,6.4,6344,The Confirmation (2016),https://www.imdb.com/title/tt4210080/
tt0065571,movie,The Conformist,Il conformista,0,1970,\N,Drama,8.0,27823,The Conformist (1970),https://www.imdb.com/title/tt0065571/
tt1821641,movie,The Congress,The Congress,0,2013,\N,Animation Drama Sci-Fi,6.5,17538,The Congress (2013),https://www.imdb.com/title/tt1821641/
tt1457767,movie,The Conjuring,The Conjuring,0,2013,\N,Horror Mystery Thriller,7.5,450182,The Conjuring (2013),https://www.imdb.com/title/tt1457767/
tt3065204,movie,The Conjuring 2,The Conjuring 2,0,2016,\N,Horror Mystery Thriller,7.3,231010,The Conjuring 2 (2016),https://www.imdb.com/title/tt3065204/
tt2935564,movie,The Connection,La French,0,2014,\N,Action Crime Thriller,7.1,10047,The Connection (2014),https://www.imdb.com/title/tt2935564/
tt0398883,movie,The Consequences of Love,Le conseguenze dell'amore,0,2004,\N,Crime Drama Romance,7.5,15709,The Consequences of Love (2004),https://www.imdb.com/title/tt0398883/
tt0968264,movie,The Conspirator,The Conspirator,0,2010,\N,Crime Drama History,6.9,27930,The Conspirator (2010),https://www.imdb.com/title/tt0968264/
tt0387131,movie,The Constant Gardener,The Constant Gardener,0,2005,\N,Drama Mystery Romance,7.4,134470,The Constant Gardener (2005),https://www.imdb.com/title/tt0387131/
tt5545674,movie,The Constitution,Ustav Republike Hrvatske,0,2016,\N,Comedy Drama,7.7,2601,The Constitution (2016),https://www.imdb.com/title/tt5545674/
tt0208874,movie,The Contender,The Contender,0,2000,\N,Drama Thriller,6.9,23145,The Contender (2000),https://www.imdb.com/title/tt0208874/
tt0071360,movie,The Conversation,The Conversation,0,1974,\N,Drama Mystery Thriller,7.8,101226,The Conversation (1974),https://www.imdb.com/title/tt0071360/
tt0097108,movie,"The Cook, the Thief, His Wife & Her Lover","The Cook, the Thief, His Wife & Her Lover",0,1989,\N,Crime Drama,7.6,35651,"The Cook, the Thief, His Wife & Her Lover (1989)",https://www.imdb.com/title/tt0097108/
tt7725538,tvSeries,The Cool Kids,The Cool Kids,0,2018,2019,Comedy,7.0,2684,The Cool Kids (2018–2019),https://www.imdb.com/title/tt7725538/
tt0318374,movie,The Cooler,The Cooler,0,2003,\N,Drama Romance,6.9,32839,The Cooler (2003),https://www.imdb.com/title/tt0318374/
tt0224853,tvMiniSeries,The Corner,The Corner,0,2000,2000,Crime Drama,8.6,4583,The Corner (2000),https://www.imdb.com/title/tt0224853/
tt0379225,movie,The Corporation,The Corporation,0,2003,\N,Documentary History,8.0,20671,The Corporation (2003),https://www.imdb.com/title/tt0379225/
tt0086687,tvSeries,The Cosby Show,The Cosby Show,0,1984,1992,Comedy Family Romance,7.3,31812,The Cosby Show (1984–1992),https://www.imdb.com/title/tt0086687/
tt0087089,movie,The Cotton Club,The Cotton Club,0,1984,\N,Crime Drama Music,6.5,16827,The Cotton Club (1984),https://www.imdb.com/title/tt0087089/
tt0167565,tvMiniSeries,The Count of Monte Cristo,Le Comte de Monte Cristo,0,1998,1998,Adventure Drama Romance,7.9,6160,The Count of Monte Cristo (1998),https://www.imdb.com/title/tt0167565/
tt0245844,movie,The Count of Monte Cristo,The Count of Monte Cristo,0,2002,\N,Action Adventure Drama,7.7,130644,The Count of Monte Cristo (2002),https://www.imdb.com/title/tt0245844/
tt0072824,tvMovie,The Count of Monte-Cristo,The Count of Monte-Cristo,0,1975,\N,Adventure Drama History,7.0,4367,The Count of Monte-Cristo (1975– ),https://www.imdb.com/title/tt0072824/
tt0813547,movie,The Counterfeiters,Die Fälscher,0,2007,\N,Crime Drama History,7.6,43749,The Counterfeiters (2007),https://www.imdb.com/title/tt0813547/
tt1010278,tvMovie,The Courageous Heart of Irena Sendler,The Courageous Heart of Irena Sendler,0,2009,\N,Biography Drama War,7.2,4082,The Courageous Heart of Irena Sendler (2009– ),https://www.imdb.com/title/tt1010278/
tt8368512,movie,The Courier,The Courier,0,2020,\N,Thriller,7.1,12701,The Courier (2020),https://www.imdb.com/title/tt8368512/
tt0056956,movie,The Courtship of Eddie's Father,The Courtship of Eddie's Father,0,1963,\N,Comedy Drama Family,6.8,2592,The Courtship of Eddie's Father (1963),https://www.imdb.com/title/tt0056956/
tt1313104,movie,The Cove,The Cove,0,2009,\N,Biography Crime Documentary,8.4,47608,The Cove (2009),https://www.imdb.com/title/tt1313104/
tt0064356,movie,The Cow,Gaav,0,1969,\N,Drama,8.0,6517,The Cow (1969),https://www.imdb.com/title/tt0064356/
tt0068421,movie,The Cowboys,The Cowboys,0,1972,\N,Adventure Drama Western,7.4,13285,The Cowboys (1972),https://www.imdb.com/title/tt0068421/
tt0115963,movie,The Craft,The Craft,0,1996,\N,Drama Fantasy Horror,6.4,81068,The Craft (1996),https://www.imdb.com/title/tt0115963/
tt2499076,movie,The Crash Reel,The Crash Reel,0,2013,\N,Biography Documentary Sport,8.2,4700,The Crash Reel (2013),https://www.imdb.com/title/tt2499076/
tt0455407,movie,The Crazies,The Crazies,0,2010,\N,Horror Mystery Thriller,6.5,112815,The Crazies (2010),https://www.imdb.com/title/tt0455407/
tt2710104,tvSeries,The Crazy Ones,The Crazy Ones,0,2013,2014,Comedy,7.1,12088,The Crazy Ones (2013–2014),https://www.imdb.com/title/tt2710104/
tt0122082,movie,The Crazy Stranger,Gadjo dilo,0,1997,\N,Comedy Drama Music,7.7,7565,The Crazy Stranger (1997),https://www.imdb.com/title/tt0122082/
tt0063633,movie,The Cremator,Spalovac mrtvol,0,1969,\N,Comedy Crime Drama,8.0,7665,The Cremator (1969),https://www.imdb.com/title/tt0063633/
tt10971022,tvSeries,The Crew,The Crew,0,2021,\N,Comedy,6.6,4087,The Crew (2021– ),https://www.imdb.com/title/tt10971022/
tt0313196,movie,The Crime of Padre Amaro,El crimen del Padre Amaro,0,2002,\N,Drama Romance,6.7,13193,The Crime of Padre Amaro (2002),https://www.imdb.com/title/tt0313196/
tt10915060,movie,The Crimes That Bind,Crímenes de familia,0,2020,\N,Crime Drama Thriller,6.6,3313,The Crimes That Bind (2020),https://www.imdb.com/title/tt10915060/
tt3494220,tvSeries,The Crimson Field,The Crimson Field,0,2014,2014,Drama War,7.8,2899,The Crimson Field (2014),https://www.imdb.com/title/tt3494220/
tt0384013,tvMiniSeries,The Crimson Petal and the White,The Crimson Petal and the White,0,2011,2011,Drama Romance,7.6,3022,The Crimson Petal and the White (2011),https://www.imdb.com/title/tt0384013/
tt0228786,movie,The Crimson Rivers,Les rivières pourpres,0,2000,\N,Crime Horror Mystery,6.9,58535,The Crimson Rivers (2000),https://www.imdb.com/title/tt0228786/
tt0108734,tvSeries,The Critic,The Critic,0,1994,2001,Animation Comedy Drama,7.9,7691,The Critic (1994–2001),https://www.imdb.com/title/tt0108734/
tt0229119,tvSeries,The Crocodile Hunter,Crocodile Hunter,0,1996,2004,Action Adventure Documentary,7.7,2622,The Crocodile Hunter (1996–2004),https://www.imdb.com/title/tt0229119/
tt0481499,movie,The Croods,The Croods,0,2013,\N,Adventure Animation Comedy,7.2,196820,The Croods (2013),https://www.imdb.com/title/tt0481499/
tt2850386,movie,The Croods: A New Age,The Croods: A New Age,0,2020,\N,Adventure Animation Comedy,7.0,24399,The Croods: A New Age (2020),https://www.imdb.com/title/tt2850386/
tt6461824,tvSeries,The Crossing,The Crossing,0,2018,2018,Adventure Drama Sci-Fi,7.2,9037,The Crossing (2018),https://www.imdb.com/title/tt6461824/
tt0109506,movie,The Crow,The Crow,0,1994,\N,Action Drama Fantasy,7.6,168706,The Crow (1994),https://www.imdb.com/title/tt0109506/
tt4786824,tvSeries,The Crown,The Crown,0,2016,\N,Biography Drama History,8.7,163117,The Crown (2016– ),https://www.imdb.com/title/tt4786824/
tt0115988,movie,The Crucible,The Crucible,0,1996,\N,Drama History,6.8,35756,The Crucible (1996),https://www.imdb.com/title/tt0115988/
tt0066289,movie,The Cruise,Rejs,0,1970,\N,Comedy,7.6,3193,The Cruise (1970),https://www.imdb.com/title/tt0066289/
tt5473364,tvMiniSeries,The Cry,The Cry,0,2018,2018,Drama Mystery Thriller,7.3,3498,The Cry (2018),https://www.imdb.com/title/tt5473364/
tt0104036,movie,The Crying Game,The Crying Game,0,1992,\N,Crime Drama Romance,7.3,51837,The Crying Game (1992),https://www.imdb.com/title/tt0104036/
tt0308476,movie,The Cuckoo,Kukushka,0,2002,\N,Comedy Drama War,7.8,7358,The Cuckoo (2002),https://www.imdb.com/title/tt0308476/
tt1778338,movie,The Culture High,The Culture High,0,2014,\N,Documentary News,8.2,3605,The Culture High (2014),https://www.imdb.com/title/tt1778338/
tt0201840,movie,The Cup,Phörpa,0,1999,\N,Comedy Sport,7.0,2864,The Cup (1999),https://www.imdb.com/title/tt0201840/
tt0112757,movie,The Cure,The Cure,0,1995,\N,Drama,7.7,9315,The Cure (1995),https://www.imdb.com/title/tt0112757/
tt0481273,movie,The Curiosity of Chance,The Curiosity of Chance,0,2006,\N,Comedy,6.7,2863,The Curiosity of Chance (2006),https://www.imdb.com/title/tt0481273/
